playerName,freeThrowsMade,points,plusMinusPoints,fieldGoalsMade,PER,turnovers,USG%,gamesPlayed,reboundsDefensive,minutes,assists,Actual_AllStar,Predicted_AllStar,Prediction_Confidence
Lou Amundson,15,122,80,43,12.533272936439465,13,15.521545828283443,45,53,347.7,21,0,0,0.0
Quentin Grimes,237,1446,296,527,16.90393479965645,134,26.668681186636263,82,361,2677.9,218,0,0,19.22
Thon Maker,0,6,1,3,15.510000000000003,1,11.759457390654202,5,0,19.0,1,0,0,0.0
Aron Baynes,67,292,-49,96,11.564082367053178,34,19.40681743076115,30,82,750.3,35,0,0,0.0
Reggie Bullock,49,330,-235,137,8.679188617573544,57,17.955188785641724,42,83,1040.2,49,0,0,0.0
Anthony Lamb,104,713,-49,261,12.918729179777634,96,13.980838318326208,81,388,2383.5,122,0,0,0.0
Rakeem Christmas,177,882,264,284,17.10451287172659,99,22.333938113031444,78,216,1802.4,275,0,0,2.23
Obi Toppin,72,527,70,196,20.60976918342224,36,21.093610985938124,80,101,974.8,130,0,0,0.0
Drew Gooden,1,13,-65,6,1.5858213716108458,2,8.920248136558204,5,13,125.4,5,0,0,0.22
Shayne Whittington,35,158,-64,53,22.01697755417956,15,26.036678991002887,11,45,258.4,12,0,0,0.0
Marcin Gortat,20,242,-76,88,10.010587965791084,34,19.22070681432964,66,46,654.8,67,0,0,0.0
Luka Doncic,88,610,-79,261,22.20580123349924,60,11.532295316766346,76,322,1848.4,38,0,0,0.0
Shaun Livingston,67,576,131,209,11.095109484635856,142,19.66726283360641,55,175,1653.2,233,0,0,0.1
Jake Layman,34,198,-8,82,12.034403759820426,37,14.94856761004122,57,149,712.8,19,0,0,0.0
Michael Beasley,36,218,-14,79,14.256274065685163,28,19.31795173592078,72,43,529.8,69,0,0,0.0
Sebastian Telfair,83,381,-84,143,18.24213590956888,49,22.69875516182961,33,128,760.8,77,0,0,0.33
Norman Powell,0,11,-17,5,8.476367713004478,1,10.01557475960466,19,8,66.9,5,0,0,0.0
Jeremiah Robinson-Earl,105,834,-63,316,14.5590688306381,145,25.29953648659773,82,173,1712.9,294,0,0,0.11
Jeff Green,46,134,77,44,24.65003129890453,22,15.6070482225539,12,87,319.5,20,0,0,5.86
Paul George,152,834,-49,303,19.389096958174907,119,22.41443264417317,55,399,1788.4,248,0,0,1.45
Jordan Hamilton,32,250,39,97,13.056824186046518,37,22.2840217753243,70,57,537.5,31,0,0,0.0
Matisse Thybulle,61,390,-13,134,16.269739907884038,34,21.45816095041408,49,71,738.2,36,0,0,0.0
Derek Fisher,66,441,-52,177,7.492952003173349,105,21.894618785698533,66,70,1260.5,133,0,0,0.0
Juwan Morgan,76,782,373,268,13.057572272166404,52,14.530933599169057,77,261,2269.2,105,0,0,1.0
Mike Scott,4,29,-59,12,1.957351443123941,11,21.82316956312557,5,5,117.8,18,0,0,0.0
Delonte West,22,156,-62,67,12.109325999164463,38,10.668098441196925,32,134,718.1,51,0,0,0.0
Malik Monk,78,306,-26,114,13.542880190425809,70,14.632003701230088,54,204,1134.3,79,0,0,0.0
Al Jefferson,4,36,-18,14,9.091307452030344,6,12.516648997151632,13,18,224.1,58,0,0,0.0
Julius Randle,1,11,8,5,6.000848920863311,4,11.303494561871776,6,14,69.5,11,0,0,0.0
Austin Rivers,15,130,-69,55,15.744387226697354,14,13.79271481413962,77,51,347.6,9,0,0,0.0
Will Barton,348,1394,-113,522,26.34809525829162,109,25.378313567590737,75,466,2357.8,105,1,0,24.85
Darius Bazley,317,1501,-121,591,22.513692758578586,175,27.45466354544815,81,369,2456.7,146,0,0,29.55
Ben Gordon,13,100,-8,40,13.820478841870822,24,28.77399623621486,29,22,179.6,20,0,0,0.22
John Henson,11,45,-16,17,14.34734452122408,10,22.71290796989373,61,12,101.3,3,0,0,0.0
Terrence Jones,4,43,8,15,21.70989247311828,7,23.97129641058685,16,9,74.4,4,0,0,0.0
Dzanan Musa,24,215,-27,79,10.867716500877709,46,14.759868840063325,65,112,683.6,51,0,0,0.0
DeShawn Stevenson,15,85,-66,32,6.045487528344667,25,26.107084187741314,70,16,220.5,21,0,0,0.0
Quincy Acy,249,1196,130,437,21.5999332003988,130,26.52865492482492,58,310,2006.0,250,0,0,22.4
Jason Preston,7,70,-69,30,7.509995678478824,11,17.712983022358202,55,23,231.4,7,0,0,0.0
Armon Johnson,121,716,304,254,13.96543981268938,162,17.525663894704348,80,173,2178.2,357,0,0,3.94
Marcus Thornton,1,16,35,7,1.8249237668161449,2,12.849259951682429,53,8,111.5,4,0,0,0.0
Reggie Bullock,234,1123,112,444,22.50049064645987,152,23.915672092626025,65,517,2111.5,85,0,0,9.37
Will Magnay,73,341,193,134,17.694290846194782,56,20.276021414117228,53,130,751.6,26,0,0,0.32
Julius Randle,160,836,-162,284,16.568567676316082,157,22.62264794485046,67,223,1789.4,228,0,0,0.65
LaMarcus Aldridge,40,458,188,152,13.080826887300494,76,11.643088439237047,82,273,2042.6,249,0,0,0.0
Dwayne Bacon,16,107,8,38,8.408645191852203,18,14.401324509782407,51,71,422.2,22,0,0,0.0
Briante Weber,9,82,-83,33,8.703813892529492,13,17.60206030929473,73,57,305.2,13,0,0,0.0
Dion Waiters,104,642,-95,242,20.0804605880513,72,21.140993709319705,79,265,1278.8,66,0,0,0.0
James Harden,87,822,288,312,15.684717430390204,90,18.26701818176873,82,255,2057.9,123,0,0,0.0
Travis Outlaw,0,4,3,2,69.08407407407407,0,33.641580120453355,63,1,2.7,0,0,0,0.0
James Ennis III,0,5,-1,2,21.06384615384616,1,17.34751789882834,11,0,10.4,1,0,0,0.0
Marcus Cousin,0,2,-22,1,-3.8642288557213935,5,9.572041369195482,18,5,40.2,2,0,0,0.0
Jimmy Butler,166,893,89,326,20.78899957990758,131,25.310918499381657,54,216,1666.3,381,0,0,2.2
Marcus Morris Sr.,91,411,99,141,23.73590276081113,28,19.875083041066205,71,170,818.6,26,0,0,0.0
Nikola Vucevic,1,27,-41,13,17.619482470784643,1,25.105640592333767,19,11,59.9,1,0,0,0.0
Juan Toscano-Anderson,4,154,-26,53,14.71907246376811,9,16.680489997789905,50,39,345.0,22,0,0,0.0
Antawn Jamison,35,397,240,142,15.783655192532084,40,17.353913988521754,65,103,1028.4,117,0,0,0.0
Julian Champagnie,0,17,-20,7,5.377075365579304,4,13.517708215939924,4,12,88.9,4,0,0,0.0
Ousmane Dieng,213,1010,29,358,20.53586197198943,78,24.938909108447024,53,342,1777.9,128,1,0,1.54
Ike Diogu,46,382,-13,155,12.121468920834175,47,20.064713687530336,75,118,987.8,57,0,0,0.0
Ante Zizic,19,78,-35,25,9.01982373059721,17,13.235883870011827,18,63,380.1,21,0,0,0.0
Willy Hernangomez,40,625,12,234,15.100680052666224,59,16.19736113671146,69,179,1519.0,118,0,0,0.0
Doug McDermott,44,267,-158,89,10.78423528241846,54,13.461014976114352,72,124,1005.6,89,0,0,0.0
Marcus Thornton,109,716,-225,273,16.547772727272726,79,17.891123370252778,69,307,1782.0,178,0,0,0.0
E'Twaun Moore,24,255,65,93,12.3538400962485,41,11.62455203818466,80,70,914.3,117,0,0,0.0
Tayshaun Prince,57,386,79,158,19.1635413153457,37,18.51203306372402,45,142,889.5,36,0,0,0.0
Mychal Mulder,172,746,24,255,22.9469611028185,99,29.47357907872332,35,216,1138.9,179,0,0,12.7
Fabricio Oberto,32,346,-202,120,10.314353520186856,30,11.964816115431308,60,115,1198.8,41,0,0,0.5
Nolan Smith,5,28,-5,11,7.764650912996775,6,18.4774705982456,41,17,93.1,3,0,0,0.0
Xavier Sneed,200,1013,34,339,14.435902569970075,92,19.915716430200472,75,216,2272.4,154,0,0,0.0
Thomas Robinson,0,2,5,1,43.74814814814814,0,17.05417876486334,3,1,2.7,1,0,0,0.0
Bam Adebayo,21,134,-5,48,7.0865044411546965,10,13.47422225040125,36,37,540.4,28,0,0,0.0
Damian Jones,34,390,33,167,17.51776804646446,45,14.376016777310992,70,182,1084.7,75,0,0,0.0
Shelvin Mack,129,1167,35,458,20.961280706727138,184,24.655840665403005,67,216,2116.8,408,0,0,8.7
Garrett Temple,159,1245,56,462,15.50661539656646,120,22.456895077071653,82,222,2574.6,216,1,0,0.38
Drew Gooden,76,268,-236,96,11.745115568440022,66,11.29749663228144,66,209,1276.3,35,0,0,0.0
Austin Rivers,139,1037,202,383,16.70233098527125,96,20.69373187120298,68,259,2186.2,161,0,0,0.0
Jordan Mickey,166,1327,83,550,18.410241529688022,226,26.897118157139698,82,506,2682.9,321,0,0,18.06
Sasha Pavlovic,14,136,19,61,15.265207588671991,24,20.677992240791657,14,78,363.7,31,0,0,0.0
Fred VanVleet,182,1089,27,410,20.844132940084112,167,29.02501282764688,82,168,1830.9,391,0,0,10.41
Robbie Hummel,18,134,-58,54,9.881558967796977,19,13.576440670576211,26,45,468.9,16,0,0,0.0
Lou Amundson,12,133,-14,54,16.188853183962262,10,15.263118210079805,23,78,339.2,13,0,0,0.0
Chris Johnson,3,20,-58,8,5.473084677419351,10,15.82186175647664,6,12,99.2,13,0,0,0.0
Jodie Meeks,4,81,-35,34,12.675285714285724,10,22.57840093234948,27,27,196.0,27,0,0,0.0
Jrue Holiday,8,119,-103,40,7.456864499921497,17,10.387860286882711,44,79,636.9,30,0,0,0.0
Denzel Valentine,359,1792,351,630,30.10829770762548,207,30.49564879260084,68,433,2325.1,366,1,1,99.54
Antonio McDyess,18,129,-61,53,14.65108100558659,19,18.06991128908322,24,41,358.0,36,0,0,0.0
Mirza Teletovic,103,563,5,183,9.109084361706604,82,11.552847663235251,81,256,2374.3,141,0,0,0.0
Jaylen Brown,519,2099,51,770,30.31535953022861,181,32.736888218067136,80,712,2707.7,157,1,1,72.41
Bruce Brown,0,0,0,0,14.257979607256786,0,18.572275528227934,2,0,0.0,0,0,0,0.0
Aaron Holiday,10,121,-152,45,13.102432281485616,32,17.93521427669975,75,80,358.1,53,0,0,0.0
Monte Morris,38,318,13,132,10.826103171058504,51,18.51596623059728,57,123,895.6,36,0,0,0.0
Rayjon Tucker,77,386,-106,138,17.29034715781105,80,27.267841002599543,35,78,754.7,178,0,0,0.0
Jeremy Sochan,2,35,-46,15,9.774502793296094,8,22.986194756204707,7,6,89.5,11,0,0,0.0
Antoine Wright,155,1056,-53,414,19.19369968359993,123,18.451465967118622,76,253,2275.6,248,0,0,0.8
Richaun Holmes,117,613,-266,232,13.649504132231408,174,27.293665815855373,53,211,1391.5,302,0,0,3.88
Isaiah Livers,375,1036,-101,287,20.059793332245604,77,23.091369051489988,54,229,1838.7,135,0,0,9.57
Jalen Wilson,41,315,-222,110,11.559114019092576,36,15.37970514223566,56,114,932.3,69,0,0,0.0
Amari Bailey,198,1229,231,453,19.20467707238981,166,27.338407495966862,65,217,1998.9,262,0,0,8.41
Ryan Anderson,0,20,-13,8,18.338496240601504,2,21.35648393746136,9,4,39.9,2,0,0,0.0
Patrick McCaw,7,51,-108,22,10.466240527182864,13,9.436591569412672,56,70,303.5,12,0,0,0.0
Brook Lopez,63,295,-147,102,14.82371910507204,59,17.107210222815592,46,109,853.7,152,0,0,0.0
Brandon Bass,32,254,-65,110,16.102752083673806,44,18.98923153647973,76,58,611.9,54,0,0,0.09
Grant Jerrett,119,738,-211,252,13.609897599647647,75,16.910936283349738,77,215,1816.4,98,0,0,0.0
Will Barton,27,140,-26,45,11.925176172370094,15,15.23598848768804,51,34,394.5,22,0,0,0.0
DeAndre Jordan,9,39,-14,14,9.403786982248528,8,28.86538016734785,40,14,84.5,7,0,0,0.0
Jaden Springer,2,6,2,2,3.863411764705884,4,23.846126476926425,8,0,17.0,1,0,0,0.0
Kadeem Allen,111,808,271,348,18.17881159915684,55,21.63561802878148,66,188,1755.3,74,0,0,0.56
Josh McRoberts,185,859,15,336,17.877537305857274,111,21.909381060415107,59,340,1970.2,215,0,0,1.44
Anthony Davis,1,17,-16,7,3.871289833080428,4,21.14768262033931,40,5,65.9,8,0,0,0.0
Alex Poythress,22,181,-129,72,9.47952992792228,30,15.444083579043546,28,51,638.2,36,0,0,0.0
Jan Vesely,3,21,3,8,12.16817725752508,6,19.40001992690136,30,8,59.8,11,0,0,0.0
Jared Cunningham,123,1045,161,458,18.664295283151432,99,22.22219499222778,82,281,2134.9,82,0,0,1.0
Alonzo Gee,78,603,206,262,18.70959874993024,79,15.717800119341431,66,305,1791.9,28,0,0,1.0
Deron Williams,4,22,-11,8,24.28824873096447,1,18.96914965467422,21,1,39.4,5,0,0,0.0
Daequan Cook,121,540,-186,160,19.71353097934709,32,23.64627710142725,45,94,900.6,68,0,0,0.0
Bojan Bogdanovic,45,261,-156,107,10.573913349416966,41,14.687333285271428,79,187,994.8,46,0,0,0.0
Carlos Arroyo,140,831,232,320,15.318983462366573,134,19.23638131576964,66,138,2182.9,321,0,0,6.64
Hakim Warrick,8,32,-55,12,10.157985781990527,8,14.128149816652195,13,11,126.6,5,0,0,0.0
Jodie Meeks,140,1384,361,508,21.39645942726028,111,23.285210754065915,78,288,2266.3,208,0,0,16.15
Joakim Noah,10,160,55,55,8.971084938101786,32,13.377486045047702,22,47,581.6,55,0,0,0.0
Goran Dragic,16,80,-43,32,22.309959514170043,10,16.804877845073754,29,23,172.9,17,0,0,0.0
Jordan Clarkson,9,136,-26,51,9.101767039307608,22,8.913130363555952,51,135,831.9,57,0,0,0.0
Jeff Green,3,8,23,2,10.985438066465258,4,16.93771251885054,8,2,33.1,9,0,0,0.0
Richard Jefferson,0,2,6,1,5.574945978391357,3,6.248639611573218,38,15,83.3,4,0,0,0.0
Pat Connaughton,0,0,-16,0,-12.31127819548872,1,15.634100589263465,7,2,13.3,1,0,0,0.0
Charles Jenkins,133,671,6,255,19.89619631534872,59,15.571294831680612,81,309,1671.8,91,0,0,0.14
Mike Miller,142,939,-58,353,16.78607633826286,87,20.959301240028385,72,213,1920.4,119,0,0,0.0
Miles Plumlee,16,128,-118,43,11.187239382239378,17,12.367536962975024,44,70,518.0,37,0,0,0.0
Jahlil Okafor,20,76,-56,26,8.235251282051282,23,15.42195260882384,34,29,292.5,48,0,0,0.0
Aaron Wiggins,127,806,155,339,25.047873321192807,78,17.46861721920038,72,511,1757.2,84,0,0,0.3
Dexter Pittman,100,569,259,234,14.43289002410745,71,16.941576045207896,81,296,1742.2,58,0,0,0.0
Trey Johnson,358,1954,483,736,29.130987618979464,303,30.11246580042012,81,542,2794.6,646,1,1,96.91
Lonnie Walker IV,152,1290,481,490,24.1935211912944,197,25.20788202354397,67,262,2182.5,495,1,0,44.0
Jonathon Simmons,8,213,-8,76,8.556595819633634,19,11.958624212922093,58,109,851.6,40,0,0,0.0
Trevor Booker,27,326,31,127,13.07896582391056,56,21.09382220179764,51,56,787.1,139,0,0,0.0
Mason Jones,15,180,-69,69,7.782828389830509,33,17.535232204592422,46,37,566.4,62,0,0,0.12
Trey Murphy III,146,777,-145,288,15.464886856685135,88,26.173789679043708,70,102,1498.1,171,0,0,0.0
Al Horford,180,1173,473,396,16.219283472089533,98,22.05068480789135,81,160,2198.1,110,0,0,3.5
Lester Hudson,106,1162,360,443,23.96402604193903,77,21.87690620675341,61,354,1912.3,70,0,0,7.08
CJ Miles,1,11,-17,5,5.248742331288343,1,22.594308210015143,29,4,32.6,2,0,0,0.0
Derrick Brown,39,438,294,163,11.06403199675982,45,12.44033680873066,75,140,1481.4,55,0,0,1.0
Taurean Prince,7,38,-18,12,6.656487341772149,20,25.03224266154808,17,15,126.4,24,0,0,0.0
Bruce Brown,147,738,315,251,16.61009641439284,154,23.99131609097893,75,183,1586.9,293,0,0,3.11
James Nunnally,6,188,14,77,8.934709083298449,26,9.683032588915353,66,151,955.6,51,0,0,0.0
Aleksej Pokusevski,16,254,-56,93,10.119638077858884,81,14.653881692895109,82,80,986.4,200,0,0,0.0
Dwight Powell,9,46,-12,18,14.37577157802964,5,17.32457684335188,54,21,114.7,2,0,0,0.0
Julius Randle,33,271,38,108,9.073087824351298,30,13.279548661936866,66,71,1002.0,27,0,0,0.0
Jannero Pargo,6,68,-38,25,11.416724216265337,4,13.37722978855275,67,20,220.1,4,0,0,0.0
Malachi Flynn,33,89,-18,28,6.967510361978449,24,13.042642381416208,43,31,361.9,6,0,0,0.0
Bennedict Mathurin,42,385,7,147,13.166231207469536,40,12.673493650823994,68,116,1263.8,53,0,0,0.0
Derrick Williams,1,33,-37,15,10.653637887678125,5,19.23398472486692,34,10,119.3,21,0,0,0.0
JaVale McGee,44,416,-90,151,16.515550805656027,95,23.27636034815324,73,84,912.3,199,0,0,0.43
Chris Bosh,2,22,-40,10,3.3735384615384585,5,17.55310080563248,30,8,91.0,5,0,0,0.0
Seth Curry,0,0,-4,0,-16.843125,0,18.5401847699587,7,1,4.8,0,0,0,0.0
Anthony Morrow,40,402,25,138,15.999159999999996,40,27.070205691586967,82,112,675.0,40,0,0,0.5
Darius Morris,0,2,-5,1,-8.781575342465754,1,23.50830710797645,4,0,14.6,2,0,0,0.0
Danny Green,10,75,-19,31,9.266481826654246,18,21.338325567900068,10,35,214.6,17,0,0,0.0
Garrett Temple,0,27,-12,11,7.735695708712613,8,20.903564486024063,5,3,76.9,12,0,0,0.0
Ben McLemore,6,20,42,6,12.756314152410582,5,16.103980906325805,4,13,64.3,9,0,0,0.0
Hollis Thompson,61,715,-372,277,12.17902544642857,90,15.147231440507404,82,278,2240.0,124,0,0,0.0
Devontae Cacok,84,526,-74,221,13.553977543129086,74,20.646011340746163,61,241,1344.8,48,0,0,0.0
D.J. Augustin,49,435,-76,170,15.981681623413367,55,14.900734130145771,76,164,1236.9,95,0,0,0.0
Tim Frazier,266,1204,-642,409,15.633916590721697,237,25.56712798712457,76,215,2304.3,387,0,0,2.76
Russ Smith,6,66,-74,27,9.539989622967823,8,12.477422280672323,43,24,289.1,12,0,0,0.0
Xavier Henry,22,182,-93,73,10.110126368997472,26,15.275411716513103,53,76,593.5,14,0,0,0.0
KZ Okpala,19,167,26,62,18.319011487303506,11,21.14838570468926,14,35,330.8,25,0,0,0.0
Briante Weber,91,541,-213,191,8.52812264555815,63,12.660951721170129,77,145,2097.1,118,0,0,0.0
Xavier Moon,350,1230,255,374,17.58915705645918,86,17.122100977442333,82,279,2662.1,128,0,0,14.65
Jordan Hill,2,18,16,8,39.01043137254902,1,26.113027946129368,10,15,25.5,3,0,0,0.0
Bernard James,107,840,-430,310,12.55954102564103,136,28.008125157110484,82,112,1560.0,141,0,0,0.0
Langston Galloway,35,420,-10,174,15.016205281887991,58,16.848718547079645,82,194,1067.8,37,0,0,0.0
LeBron James,2,16,3,5,1.666970033296337,0,13.242456634090644,22,4,90.1,4,0,0,0.0
Kenrich Williams,0,0,-3,0,-33.21133333333333,2,31.74926269264806,11,1,4.5,0,0,0,0.0
John Wall,4,80,-133,32,10.343261390887289,26,15.420229443711166,47,34,291.9,51,0,0,0.0
Udonis Haslem,85,656,-114,225,14.801647675478575,75,15.395853104650008,72,364,1755.2,108,0,0,0.0
Brandon Bass,31,212,157,90,19.492929989902382,18,14.09162644853603,44,123,594.2,28,0,0,0.0
Tracy McGrady,171,923,-44,324,19.10705924170616,166,26.754756846356788,53,195,1688.0,281,0,0,2.52
Doug McDermott,40,395,-80,151,10.964893344709893,34,14.418911194003927,55,101,1172.0,50,0,0,0.0
Isaiah Jackson,55,425,237,141,10.509161123170648,49,13.748064356103765,82,110,1428.1,117,0,0,0.0
Hollis Thompson,1,96,-53,34,9.664158083832334,10,9.451253073105304,74,67,417.5,15,0,0,0.0
Mason Plumlee,143,841,-311,349,23.193409282700426,129,18.626911958214656,72,517,1777.5,147,0,0,0.46
Luol Deng,27,171,-37,65,12.0118142463597,18,16.210628032415986,79,56,508.2,26,0,0,0.0
Deni Avdija,170,980,227,390,24.580133734730502,115,22.825221234976706,77,477,1727.3,81,0,0,10.2
Xavier Henry,11,65,30,21,10.386623309053068,2,15.467222125927735,13,26,192.2,14,0,0,0.0
Ty Jerome,33,352,149,127,15.957846703112798,42,17.244121907341967,72,167,896.3,90,0,0,0.0
Kobi Simmons,181,927,-129,373,22.03567938931298,137,15.264269931791045,82,842,2423.5,117,0,0,37.81
Jahlil Okafor,131,849,-32,297,15.113559816953586,60,16.380385618143116,76,411,2294.5,106,0,0,0.0
Nene Hilario,51,384,34,146,15.838428536703931,41,20.49714199619937,82,167,822.8,25,0,0,0.0
Matthew Dellavedova,55,251,-176,94,14.218476918553362,50,20.19278740663232,24,62,680.2,78,0,0,0.0
Mike Tobey,30,294,-48,108,8.988119342648737,56,12.390870432282698,71,130,1137.9,64,0,0,0.0
Brandon Boston Jr.,244,1368,334,561,22.359211087420043,150,26.819148852616888,66,499,2391.9,210,1,0,31.75
Evan Fournier,10,47,23,17,9.31710554951034,11,13.76960671970393,37,30,183.8,12,0,0,0.0
Ibou Badji,4,14,-6,4,7.728025641025642,3,18.0577021592692,17,1,39.0,7,0,0,0.0
Festus Ezeli,38,511,215,196,9.55185309427415,56,13.56739964085242,82,124,1729.0,104,0,0,1.0
Kyrie Irving,2,4,15,1,2.256116071428574,4,13.288936262194012,28,5,22.4,2,0,0,0.0
Marcus Morris Sr.,100,720,-160,275,9.965934147405148,98,15.85896478752688,82,221,2293.0,77,0,0,0.0
Raymond Felton,55,283,-27,112,24.80403529645053,52,24.53845195049446,16,139,504.3,87,0,0,1.26
Chris Silva,384,1438,606,524,19.10751467010161,138,23.635863932833647,78,500,2794.8,144,1,1,50.41
Gustavo Ayon,22,237,-6,79,18.68556499728801,15,15.439806858830424,22,95,553.1,36,0,0,0.0
Nazr Mohammed,58,637,-22,216,10.850014914626616,58,12.8477014386955,82,146,1944.4,111,0,0,0.0
Duncan Robinson,22,92,-53,34,15.145627729257638,7,10.230139840761296,29,56,366.4,9,0,0,0.0
Caris LeVert,32,528,-19,203,14.508508510757826,136,17.500911163314818,56,291,1780.1,376,0,0,5.0
Hamed Haddadi,77,853,254,304,14.951022686673817,112,17.48854878936479,70,272,2239.2,283,0,0,4.42
Brandan Wright,0,0,6,0,-11.15898734177215,0,16.43713127110244,3,2,7.9,0,0,0,0.0
Jeff Dowtin Jr.,28,196,-46,75,11.373228187919464,37,24.268177626913616,37,25,447.0,64,0,0,0.0
Tyler Johnson,2,28,3,10,4.972842497670082,4,17.16555598639483,14,20,107.3,8,0,0,0.0
Andrew Bogut,101,724,7,270,19.994458905587123,61,21.21692273870389,82,292,1390.7,91,0,0,0.0
Keita Bates-Diop,20,175,11,72,7.071241234221599,23,13.791644375540663,78,120,713.0,38,0,0,0.0
Danny Granger,195,1024,-57,373,12.616982498727536,137,21.09101581816457,80,239,2554.1,252,0,0,1.37
Daniel Theis,26,115,-58,37,9.96627565982405,18,15.969234571409585,36,42,375.1,26,0,0,0.0
Edmond Sumner,13,88,19,31,16.08083046471601,16,21.0115254690648,46,21,232.4,65,0,0,0.0
Marvin Bagley III,422,1805,248,647,25.568518779756648,322,30.82090965972684,79,267,2835.5,831,1,1,90.77
Damien Wilkins,33,294,-72,108,14.185171300448427,24,24.02848114819654,19,54,557.5,37,0,0,0.0
Greg Monroe,5,52,-19,22,13.5546096345515,9,19.370215263262413,48,24,120.4,3,0,0,0.0
Jerian Grant,47,341,-102,124,21.01851561495951,44,18.446904691880324,50,183,778.1,58,0,0,0.0
Axel Toupane,69,394,-57,155,13.032654090809384,69,22.697466678535275,79,72,911.8,76,0,0,0.0
Devin Harris,96,770,-23,311,18.965951864147087,78,23.67100480541912,58,294,1566.4,134,0,0,0.0
Juwan Howard,28,273,83,102,7.790974459272896,34,16.338273250731053,80,66,869.2,50,0,0,0.0
Josh Richardson,200,1038,127,414,25.168017667228447,115,23.5067617565872,82,415,1720.7,33,0,0,4.41
Yogi Ferrell,31,123,-1,42,18.41193781407035,16,15.964461741631562,21,80,318.4,15,0,0,0.0
Marvin Williams,33,177,1,64,12.524855857357103,41,17.343355982786008,82,67,600.1,117,0,0,0.0
Nick Collison,38,262,-48,92,13.073621485522448,57,18.56256545210126,40,61,714.9,152,0,0,0.0
Terry Taylor,245,1120,169,379,14.906179569184458,113,25.04903243224204,80,125,2126.2,183,0,0,2.88
Carlos Boozer,85,586,-178,235,12.642194019052218,100,18.64215451356248,67,211,1658.6,205,0,0,0.0
Joe Johnson,54,342,60,122,15.649636488812394,45,10.336756276764053,79,170,1452.5,188,0,0,0.0
Okaro White,0,14,2,5,7.244072727272723,3,13.05073336076826,11,8,55.0,0,0,0,0.0
Anthony Carter,106,953,70,370,14.977040347610178,112,15.84375137973526,80,215,2416.5,148,0,0,0.81
Willie Warren,27,169,-162,65,7.541561338289958,30,18.75409302748716,82,61,538.0,37,0,0,0.0
Spencer Dinwiddie,122,663,-152,245,21.83548287733285,121,28.902631506822047,34,101,1103.8,279,0,0,5.06
Denzel Valentine,15,95,-134,33,10.462526658767768,16,14.37718111455036,38,53,337.6,23,0,0,0.0
Yogi Ferrell,158,853,118,308,19.11268617021277,125,17.756329700713174,76,196,2143.2,459,0,0,1.31
John Henson,7,18,-6,5,18.2693253968254,3,31.325603288044185,1,0,25.2,4,0,0,0.0
Ersan Ilyasova,189,1197,-244,456,17.779046932894197,119,21.34607073719299,79,272,2429.0,231,0,0,0.25
Lazar Hayward,45,285,-132,107,8.954492003221722,44,17.93055769288486,64,104,869.1,47,0,0,0.0
Kevin Martin,45,227,-79,84,7.498368520263902,51,14.065775153166484,82,202,1061.0,53,0,0,0.0
Justin Jackson,96,532,22,183,12.461283135927804,94,15.501599286178964,65,374,1773.0,99,0,0,0.0
Robin Lopez,0,4,-10,2,5.24804469273743,1,24.293109257708632,13,0,17.9,6,0,0,0.0
Marvin Williams,59,530,-126,195,15.239127577840678,62,25.00259992729884,82,111,989.2,109,0,0,0.0
Courtney Lee,4,54,-52,21,6.766148732862486,10,13.478634570537707,14,25,240.7,12,0,0,0.0
Payton Pritchard,127,1375,7,490,18.744549076263027,117,24.299746240166847,79,219,2284.2,176,0,0,2.33
Furkan Korkmaz,17,150,-107,52,11.408707326428845,26,16.07754191295817,80,69,521.4,47,0,0,0.0
Quincy Miller,2,13,-35,4,8.039481481481483,5,19.627886158684447,24,8,40.5,1,0,0,0.0
Rodney Hood,116,677,170,239,16.837634110888075,58,19.12242852647466,59,175,1444.7,117,0,0,0.0
Dalano Banton,7,115,-16,43,7.402199191102121,13,15.478436416277164,77,43,395.6,12,0,0,0.0
Eric Bledsoe,105,771,-21,299,19.61194329404269,95,27.82595214993271,53,115,1255.6,173,0,0,0.3
Jae Crowder,87,605,-4,246,15.27214452994313,89,19.675960462556404,82,123,1494.5,220,0,0,0.0
Dario Saric,306,1661,338,659,23.1244967351489,122,30.355619291163777,78,549,2511.6,124,1,1,78.89
Brian Roberts,191,1109,518,429,23.63376624008564,98,21.232717773330776,68,282,2055.1,203,0,0,17.2
Chase Budinger,90,653,-44,227,14.154168984977348,86,24.69358023978917,82,121,1258.1,117,0,0,0.0
Kobi Simmons,57,453,-367,176,11.345980570734673,111,15.801159913865895,69,174,1647.0,277,0,0,0.17
Ronnie Brewer,171,734,18,228,17.46660915912757,57,21.56778126225304,66,187,1425.9,83,0,0,1.04
Royal Ivey,0,2,-11,1,-1.8622727272727264,3,15.76469833130297,7,1,17.6,0,0,0,0.0
Chris Paul,44,284,267,120,11.989074839302113,61,10.041050822834242,66,155,1306.8,82,0,0,0.32
P.J. Tucker,10,154,-44,58,11.281547161275729,22,16.57134149692194,30,42,442.1,42,0,0,0.0
Jarron Collins,204,756,343,276,21.794556167400888,107,17.012570284913778,66,436,1816.0,80,0,0,8.4
Ty Lawson,40,372,119,166,21.15249402322404,54,13.2319551626304,66,244,1171.2,116,0,0,0.0
Duane Washington Jr.,17,252,50,83,13.660107439361877,12,15.271297042257284,78,55,614.3,30,0,0,0.0
